Date;Price;Open;High;Low;Change %
04.10.2015;2,102.10;2,091.50;2,102.60;2,091.50;0.52%
04.09.2015;2,091.20;2,081.30;2,093.30;2,074.30;0.45%
04.08.2015;2,081.90;2,076.90;2,086.70;2,073.30;0.27%
04.07.2015;2,076.30;2,080.80;2,089.80;2,076.10;-0.21%
04.06.2015;2,080.60;2,064.90;2,087.00;2,056.50;0.66%
04.02.2015;2,067.00;2,060.00;2,072.20;2,057.30;0.35%
04.01.2015;2,059.70;2,067.60;2,067.60;2,048.40;-0.40%
03/31/2015;2,067.90;2,084.10;2,084.10;2,067.00;-0.88%
03/30/2015;2,086.20;2,064.10;2,089.00;2,064.10;1.22%
03/27/2015;2,061.00;2,055.80;2,062.80;2,053.00;0.23%
03/26/2015;2,056.20;2,059.90;2,067.20;2,045.50;-0.24%
03/25/2015;2,061.10;2,093.10;2,097.40;2,061.10;-1.45%
03/24/2015;2,091.50;2,103.90;2,107.60;2,091.50;-0.61%
03/23/2015;2,104.40;2,108.00;2,114.90;2,104.40;-0.18%
03/20/2015;2,108.10;2,090.30;2,113.90;2,090.30;0.90%
03/19/2015;2,089.30;2,098.70;2,098.70;2,085.60;-0.49%
03/18/2015;2,099.50;2,072.80;2,106.80;2,061.20;1.21%
03/17/2015;2,074.30;2,080.60;2,080.60;2,065.10;-0.33%
03/16/2015;2,081.20;2,055.30;2,081.40;2,055.30;1.35%
03/13/2015;2,053.40;2,064.60;2,064.60;2,041.20;-0.61%
03.12.2015;2,065.90;2,041.10;2,066.40;2,041.10;1.26%
03.11.2015;2,040.20;2,044.70;2,050.10;2,039.70;-0.20%
03.10.2015;2,044.20;2,076.10;2,076.10;2,044.20;-1.69%
03.09.2015;2,079.40;2,072.20;2,083.50;2,072.20;0.39%
03.06.2015;2,071.30;2,100.90;2,100.90;2,067.30;-1.41%
03.05.2015;2,101.00;2,098.50;2,104.20;2,095.20;0.12%
03.04.2015;2,098.50;2,107.70;2,107.70;2,087.60;-0.44%
03.03.2015;2,107.80;2,115.80;2,115.80;2,098.30;-0.45%
03.02.2015;2,117.40;2,105.20;2,117.50;2,104.50;0.61%
02/27/2015;2,104.50;2,110.90;2,112.70;2,103.80;-0.29%
02/26/2015;2,110.70;2,113.90;2,113.90;2,103.80;-0.15%
02/25/2015;2,113.90;2,115.30;2,119.60;2,109.90;-0.08%
02/24/2015;2,115.50;2,109.10;2,117.90;2,105.90;0.27%
02/23/2015;2,109.70;2,109.80;2,110.10;2,103.00;-0.03%
02/20/2015;2,110.30;2,097.70;2,110.60;2,085.40;0.62%
02/19/2015;2,097.40;2,099.20;2,102.10;2,090.80;-0.11%
02/18/2015;2,099.70;2,099.20;2,100.20;2,092.20;-0.03%
02/17/2015;2,100.30;2,096.50;2,101.30;2,089.80;0.16%
02/13/2015;2,097.00;2,088.80;2,097.00;2,086.70;0.41%
02.12.2015;2,088.50;2,070.00;2,088.50;2,070.00;0.97%
02.11.2015;2,068.50;2,068.60;2,073.50;2,058.00;0.00%
02.10.2015;2,068.60;2,049.40;2,070.90;2,048.60;1.07%
02.09.2015;2,046.70;2,053.50;2,056.20;2,041.90;-0.43%
02.06.2015;2,055.50;2,062.30;2,072.40;2,050.00;-0.34%
02.05.2015;2,062.50;2,043.50;2,063.60;2,043.50;1.03%
02.04.2015;2,041.50;2,048.90;2,054.70;2,036.70;-0.41%
02.03.2015;2,050.00;2,022.70;2,050.30;2,022.70;1.44%
02.02.2015;2,020.80;1,996.70;2,021.70;1,980.90;1.29%
01/30/2015;1,995.00;2,019.30;2,023.30;1,993.40;-1.30%
01/29/2015;2,021.20;2,002.50;2,024.60;1,989.20;0.95%
01/28/2015;2,002.20;2,032.30;2,042.50;2,001.50;-1.35%
01/27/2015;2,029.50;2,047.90;2,047.90;2,019.90;-1.34%
01/26/2015;2,057.10;2,050.40;2,057.60;2,041.00;0.26%
01/23/2015;2,051.80;2,063.00;2,063.00;2,050.50;-0.55%
01/22/2015;2,063.20;2,034.30;2,064.60;2,026.40;1.53%
01/21/2015;2,032.10;2,020.20;2,038.30;2,012.00;0.47%
01/20/2015;2,022.50;2,020.80;2,028.90;2,004.50;0.15%
01/16/2015;2,019.40;1,992.20;2,020.50;1,988.10;1.34%
01/15/2015;1,992.70;2,013.80;2,021.30;1,991.50;-0.92%
01/14/2015;2,011.30;2,018.40;2,018.40;1,988.40;-0.58%
01/13/2015;2,023.00;2,031.60;2,056.90;2,008.20;-0.26%
01.12.2015;2,028.30;2,046.10;2,049.30;2,022.60;-0.81%
01.09.2015;2,044.80;2,063.40;2,064.40;2,038.30;-0.84%
01.08.2015;2,062.10;2,030.60;2,064.10;2,030.60;1.79%
01.07.2015;2,025.90;2,005.50;2,029.60;2,005.50;1.16%
01.06.2015;2,002.60;2,022.20;2,030.20;1,992.40;-0.89%
01.05.2015;2,020.60;2,054.40;2,054.40;2,017.30;-1.83%
01.02.2015;2,058.20;2,058.90;2,072.40;2,046.00;-0.03%
12/31/2014;2,058.90;2,082.10;2,085.60;2,057.90;-1.03%
12/30/2014;2,080.30;2,088.50;2,088.50;2,079.50;-0.49%
12/29/2014;2,090.60;2,087.60;2,093.60;2,085.80;0.09%
12/26/2014;2,088.80;2,084.30;2,092.70;2,084.30;0.33%
12/24/2014;2,081.90;2,083.20;2,087.60;2,081.90;-0.01%
12/23/2014;2,082.20;2,081.50;2,086.70;2,079.80;0.18%
12/22/2014;2,078.50;2,069.30;2,078.80;2,069.30;0.38%
12/19/2014;2,070.70;2,061.00;2,077.80;2,061.00;0.46%
12/18/2014;2,061.20;2,019.00;2,061.20;2,019.00;2.40%
12/17/2014;2,012.90;1,973.80;2,016.80;1,973.80;2.04%
12/16/2014;1,972.70;1,986.70;2,016.90;1,972.60;-0.85%
12/15/2014;1,989.60;2,005.00;2,018.70;1,982.30;-0.63%
12.12.2014;2,002.30;2,030.40;2,032.20;2,002.30;-1.62%
12.11.2014;2,035.30;2,027.90;2,055.50;2,027.90;0.45%
12.10.2014;2,026.10;2,058.90;2,058.90;2,024.30;-1.64%
12.09.2014;2,059.80;2,056.60;2,060.60;2,034.20;-0.02%
12.08.2014;2,060.30;2,074.80;2,075.80;2,054.30;-0.73%
12.05.2014;2,075.40;2,072.80;2,079.50;2,070.80;0.17%
12.04.2014;2,071.90;2,073.60;2,077.30;2,062.30;-0.12%
12.03.2014;2,074.30;2,067.40;2,076.30;2,066.70;0.37%
12.02.2014;2,066.60;2,053.80;2,068.80;2,053.80;0.64%
12.01.2014;2,053.40;2,065.80;2,065.80;2,049.60;-0.69%
11/28/2014;2,067.60;2,074.80;2,075.80;2,065.10;-0.25%
11/26/2014;2,072.80;2,067.40;2,073.30;2,066.60;0.28%
11/25/2014;2,067.00;2,070.20;2,074.20;2,064.80;-0.12%
11/24/2014;2,069.40;2,065.10;2,070.20;2,065.10;0.29%
11/21/2014;2,063.50;2,057.50;2,071.50;2,056.80;0.52%
11/20/2014;2,052.80;2,045.90;2,053.80;2,040.50;0.20%
11/19/2014;2,048.70;2,051.20;2,052.10;2,040.40;-0.15%
11/18/2014;2,051.80;2,041.50;2,056.10;2,041.50;0.51%
11/17/2014;2,041.30;2,038.30;2,043.10;2,034.50;0.07%
11/14/2014;2,039.80;2,039.70;2,042.20;2,035.20;0.02%
11/13/2014;2,039.30;2,039.20;2,046.20;2,030.40;0.05%
11.12.2014;2,038.20;2,037.80;2,040.30;2,032.00;-0.07%
11.11.2014;2,039.70;2,038.20;2,041.30;2,035.30;0.07%
11.10.2014;2,038.30;2,032.00;2,038.70;2,030.20;0.31%
11.07.2014;2,031.90;2,032.40;2,034.30;2,025.10;0.03%
11.06.2014;2,031.20;2,023.30;2,031.60;2,015.90;0.38%
11.05.2014;2,023.60;2,015.30;2,023.80;2,014.40;0.57%
11.04.2014;2,012.10;2,015.80;2,016.00;2,001.00;-0.28%
11.03.2014;2,017.80;2,018.20;2,024.50;2,013.70;-0.01%
10/31/2014;2,018.00;2,001.20;2,018.20;2,001.20;1.17%
10/30/2014;1,994.70;1,979.50;1,999.40;1,974.80;0.63%
10/29/2014;1,982.30;1,983.30;1,991.40;1,969.00;-0.14%
10/28/2014;1,985.00;1,964.10;1,985.00;1,964.10;1.19%
10/27/2014;1,961.60;1,963.00;1,964.60;1,951.40;-0.15%
10/24/2014;1,964.60;1,951.60;1,965.30;1,946.30;0.71%
10/23/2014;1,950.80;1,931.00;1,962.00;1,931.00;1.23%
10/22/2014;1,927.10;1,941.30;1,949.30;1,926.80;-0.73%
10/21/2014;1,941.30;1,909.40;1,942.50;1,909.40;1.96%
10/20/2014;1,904.00;1,885.60;1,905.00;1,882.30;0.91%
10/17/2014;1,886.80;1,864.90;1,898.20;1,864.90;1.29%
10/16/2014;1,862.80;1,856.00;1,876.00;1,835.00;0.02%
10/15/2014;1,862.50;1,874.20;1,874.20;1,820.70;-0.81%
10/14/2014;1,877.70;1,877.10;1,898.70;1,871.80;0.16%
10/13/2014;1,874.70;1,905.70;1,912.10;1,874.10;-1.65%
10.10.2014;1,906.10;1,925.60;1,937.00;1,906.00;-1.15%
10.09.2014;1,928.20;1,967.70;1,967.70;1,927.60;-2.07%
10.08.2014;1,968.90;1,935.50;1,970.40;1,925.20;1.75%
10.07.2014;1,935.10;1,962.40;1,962.40;1,934.90;-1.51%
10.06.2014;1,964.80;1,970.00;1,977.80;1,958.40;-0.16%
10.03.2014;1,967.90;1,948.10;1,971.20;1,948.10;1.11%
10.02.2014;1,946.20;1,945.80;1,952.30;1,926.00;0.00%
10.01.2014;1,946.20;1,971.40;1,971.40;1,941.70;-1.32%
09/30/2014;1,972.30;1,978.20;1,985.20;1,969.00;-0.28%
09/29/2014;1,977.80;1,979.00;1,981.30;1,964.00;-0.25%
09/26/2014;1,982.80;1,966.20;1,986.40;1,966.20;0.85%
09/25/2014;1,966.00;1,997.30;1,997.30;1,966.00;-1.62%
09/24/2014;1,998.30;1,983.30;1,999.80;1,978.60;0.78%
09/23/2014;1,982.80;1,992.80;1,995.40;1,982.80;-0.58%
09/22/2014;1,994.30;2,009.10;2,009.10;1,991.00;-0.80%
09/19/2014;2,010.40;2,012.70;2,019.30;2,006.60;-0.05%
09/18/2014;2,011.40;2,003.10;2,012.30;2,003.10;0.49%
09/17/2014;2,001.60;1,999.30;2,010.70;1,993.30;0.13%
09/16/2014;1,999.00;1,981.90;2,002.30;1,979.10;0.75%
09/15/2014;1,984.10;1,986.00;1,987.20;1,978.50;-0.07%
09.12.2014;1,985.50;1,996.70;1,996.70;1,980.30;-0.60%
09.11.2014;1,997.50;1,992.80;1,997.70;1,985.90;0.09%
09.10.2014;1,995.70;1,988.40;1,996.70;1,983.00;0.37%
09.09.2014;1,988.40;2,000.70;2,001.00;1,984.60;-0.65%
09.08.2014;2,001.50;2,007.20;2,007.20;1,995.60;-0.31%
09.05.2014;2,007.70;1,998.00;2,007.70;1,990.10;0.50%
09.04.2014;1,997.70;2,001.70;2,011.20;1,992.50;-0.15%
09.03.2014;2,000.70;2,003.60;2,009.30;1,998.10;-0.08%
09.02.2014;2,002.30;2,004.10;2,006.10;1,994.80;-0.05%
08/29/2014;2,003.40;1,998.50;2,003.40;1,994.70;0.34%
08/28/2014;1,996.70;1,997.40;1,998.50;1,990.50;-0.17%
08/27/2014;2,000.10;2,000.50;2,002.10;1,996.20;0.00%
08/26/2014;2,000.00;1,998.60;2,005.00;1,998.60;0.11%
08/25/2014;1,997.90;1,991.70;2,002.00;1,991.70;0.48%
08/22/2014;1,988.40;1,992.60;1,993.50;1,984.80;-0.20%
08/21/2014;1,992.40;1,986.80;1,994.80;1,986.80;0.30%
08/20/2014;1,986.50;1,980.50;1,988.60;1,977.70;0.25%
08/19/2014;1,981.60;1,972.70;1,982.60;1,972.70;0.50%
08/18/2014;1,971.70;1,958.40;1,972.00;1,958.40;0.85%
08/15/2014;1,955.10;1,958.90;1,964.00;1,941.50;-0.01%
08/14/2014;1,955.20;1,947.40;1,955.20;1,947.40;0.44%
08/13/2014;1,946.70;1,935.60;1,948.40;1,935.60;0.67%
08.12.2014;1,933.80;1,935.70;1,939.70;1,928.30;-0.16%
08.11.2014;1,936.90;1,933.40;1,944.90;1,933.40;0.27%
08.08.2014;1,931.60;1,910.30;1,932.40;1,909.00;1.15%
08.07.2014;1,909.60;1,923.00;1,928.90;1,904.80;-0.55%
08.06.2014;1,920.20;1,917.30;1,927.90;1,911.50;0.00%
08.05.2014;1,920.20;1,936.30;1,936.30;1,913.80;-0.97%
08.04.2014;1,939.00;1,926.60;1,942.90;1,921.20;0.72%
08.01.2014;1,925.20;1,929.80;1,937.30;1,916.40;-0.28%
07/31/2014;1,930.70;1,965.10;1,965.10;1,930.70;-2.00%
07/30/2014;1,970.10;1,973.20;1,978.90;1,962.40;0.01%
07/29/2014;1,970.00;1,980.00;1,984.80;1,970.00;-0.45%
07/28/2014;1,978.90;1,978.20;1,981.50;1,967.30;0.03%
07/25/2014;1,978.30;1,984.60;1,984.60;1,974.40;-0.49%
07/24/2014;1,988.00;1,988.10;1,991.40;1,985.80;0.05%
07/23/2014;1,987.00;1,985.30;1,989.20;1,982.40;0.18%
07/22/2014;1,983.50;1,975.70;1,986.20;1,975.70;0.50%
07/21/2014;1,973.60;1,976.90;1,976.90;1,965.80;-0.23%
07/18/2014;1,978.20;1,961.50;1,979.90;1,960.80;1.03%
07/17/2014;1,958.10;1,979.80;1,981.80;1,955.60;-1.19%
07/16/2014;1,981.60;1,976.30;1,983.90;1,975.70;0.42%
07/15/2014;1,973.30;1,977.40;1,982.50;1,965.30;-0.19%
07/14/2014;1,977.10;1,969.90;1,979.80;1,969.90;0.48%
07.11.2014;1,967.60;1,965.80;1,968.70;1,959.60;0.15%
07.10.2014;1,964.70;1,966.70;1,969.80;1,952.90;-0.41%
07.09.2014;1,972.80;1,965.10;1,974.20;1,965.10;0.46%
07.08.2014;1,963.70;1,976.40;1,976.40;1,959.50;-0.71%
07.07.2014;1,977.70;1,984.20;1,984.20;1,974.90;-0.39%
07.03.2014;1,985.40;1,975.90;1,985.60;1,975.90;0.55%
07.02.2014;1,974.60;1,973.10;1,976.70;1,972.60;0.07%
07.01.2014;1,973.30;1,962.30;1,978.60;1,962.30;0.67%
06/30/2014;1,960.20;1,960.80;1,964.20;1,958.20;-0.04%
06/27/2014;1,961.00;1,956.60;1,961.50;1,952.20;0.19%
06/26/2014;1,957.20;1,959.90;1,959.90;1,944.70;-0.12%
06/25/2014;1,959.50;1,949.30;1,960.80;1,947.50;0.49%
06/24/2014;1,950.00;1,962.00;1,968.20;1,948.30;-0.64%
06/23/2014;1,962.60;1,962.90;1,963.70;1,958.90;-0.02%
06/20/2014;1,962.90;1,960.50;1,963.90;1,959.20;0.17%
06/19/2014;1,959.50;1,957.50;1,959.90;1,952.30;0.13%
06/18/2014;1,957.00;1,942.70;1,957.70;1,939.30;0.77%
06/17/2014;1,942.00;1,937.20;1,943.70;1,933.50;0.22%
06/16/2014;1,937.80;1,934.80;1,941.20;1,930.90;0.08%
06/13/2014;1,936.20;1,930.80;1,937.30;1,927.70;0.32%
06.12.2014;1,930.10;1,943.30;1,943.30;1,925.80;-0.71%
06.11.2014;1,943.90;1,949.40;1,949.40;1,940.10;-0.35%
06.10.2014;1,950.80;1,950.30;1,950.90;1,944.60;-0.03%
06.09.2014;1,951.30;1,949.00;1,955.50;1,947.20;0.10%
06.06.2014;1,949.40;1,942.40;1,949.40;1,942.40;0.46%
06.05.2014;1,940.50;1,928.50;1,941.70;1,922.90;0.65%
06.04.2014;1,927.90;1,923.10;1,928.60;1,918.60;0.19%
06.03.2014;1,924.20;1,923.10;1,925.10;1,918.80;-0.04%
06.02.2014;1,925.00;1,923.90;1,925.90;1,916.00;0.07%
05/30/2014;1,923.60;1,920.30;1,924.00;1,916.60;0.19%
05/29/2014;1,920.00;1,910.60;1,920.00;1,909.80;0.53%
05/28/2014;1,909.80;1,911.80;1,914.50;1,907.30;-0.11%
05/27/2014;1,911.90;1,902.00;1,912.30;1,902.00;0.60%
